order_id,date,year,month,region,store,channel,segment,category,product_name,unit_price,quantity,discount_rate,revenue,margin_rate,profit,status
562A66A7,2024-09-12,2024,2024-09,Central,Store E,Offline,Consumer,Beauty,Moisturizer,46.08,3,0.219,107.97,0.248,26.78,Completed
48C339E6,2024-08-10,2024,2024-08,East,Store C,Offline,Corporate,Beauty,Conditioner,25.38,4,0.16,85.28,0.18,15.35,Completed
7E362531,2025-02-23,2025,2025-02,South,Store B,Online,Consumer,Grocery,Rice 5kg,8.42,2,0.325,11.37,0.347,3.95,Completed
2915C831,2024-08-05,2024,2024-08,East,Store C,Online,Consumer,Grocery,Rice 5kg,20.91,1,0.175,17.25,0.139,2.4,Completed
E2D52126,2024-06-01,2024,2024-06,North,Store B,Online,Consumer,Apparel,Jacket,125.51,3,0.161,315.91,0.326,102.99,Completed
44E1758E,2025-06-16,2025,2025-06,East,Store E,Offline,Consumer,Apparel,Dress,105.77,2,0.109,188.48,0.25,47.12,Completed
3348851E,2024-04-03,2024,2024-04,North,Store B,Online,Corporate,Apparel,Jacket,105.96,1,0.053,100.34,0.247,24.78,Completed
5C850454,2024-12-11,2024,2024-12,South,Store B,Online,Consumer,Apparel,Dress,137.3,4,0.256,408.6,0.33,134.84,Completed
1273AD45,2024-12-02,2024,2024-12,West,Store A,Online,Consumer,Grocery,Olive Oil 500ml,34.31,1,0.068,31.98,0.254,8.12,Completed
83572336,2024-07-07,2024,2024-07,West,Store C,Online,SMB,Electronics,Smartwatch,588.27,3,0.129,1537.15,0.279,428.86,Returned
6861DBEC,2025-02-05,2025,2025-02,East,Store D,Online,Consumer,Electronics,Headphones,779.26,4,0.17,2587.14,0.233,602.8,Completed
17687669,2025-02-11,2025,2025-02,Central,Store C,Online,Consumer,Home,Cookware Set,134.19,2,0.027,261.13,0.155,40.48,Cancelled
11A353F5,2024-09-14,2024,2024-09,North,Store B,Offline,SMB,Electronics,Smartwatch,921.95,3,0.225,2143.53,0.293,628.05,Returned
9722D311,2024-06-23,2024,2024-06,South,Store E,Offline,SMB,Apparel,Jeans,27.14,5,0.112,120.5,0.274,33.02,Completed
46AC0E6F,2024-03-02,2024,2024-03,East,Store D,Offline,Consumer,Electronics,Tablet,833.76,3,0.075,2313.68,0.149,344.74,Completed
637BA81F,2025-04-14,2025,2025-04,East,Store B,Online,Consumer,Home,Desk,26.16,3,0.004,78.17,0.334,26.11,Completed
077020EF,2025-06-15,2025,2025-06,West,Store E,Offline,Consumer,Home,Air Purifier,82.23,3,0.067,230.16,0.265,60.99,Completed
5693B97F,2024-05-31,2024,2024-05,North,Store A,Online,Consumer,Beauty,Shampoo,45.34,3,0.191,110.04,0.23,25.31,Completed
8B7B3BED,2024-06-21,2024,2024-06,West,Store D,Offline,Consumer,Electronics,Headphones,464.73,3,0.023,1362.12,0.199,271.06,Completed
77FA3A81,2024-12-14,2024,2024-12,North,Store C,Online,Consumer,Grocery,Eggs 12,18.83,8,0.089,137.23,0.317,43.5,Completed
E2471192,2025-02-24,2025,2025-02,South,Store C,Online,Consumer,Grocery,Eggs 12,24.61,5,0.131,106.93,0.281,30.05,Completed
3D10C3AF,2025-04-01,2025,2025-04,North,Store A,Online,Consumer,Apparel,Sneakers,52.89,3,0.177,130.59,0.13,16.98,Completed
7CF837C9,2025-02-18,2025,2025-02,West,Store A,Online,Consumer,Electronics,Camera,525.89,2,0.062,986.57,0.391,385.75,Completed
6F99E93D,2025-01-02,2025,2025-01,North,Store C,Online,Corporate,Grocery,Coffee 500g,13.96,3,0.191,33.88,0.334,11.32,Completed
CDBFA91B,2024-12-01,2024,2024-12,Central,Store D,Offline,Consumer,Home,Cookware Set,29.19,6,0.158,147.47,0.318,46.9,Completed
95126EA7,2024-01-08,2024,2024-01,South,Store C,Online,Consumer,Beauty,Conditioner,52.46,2,0.0,104.92,0.266,27.91,Completed
9415C640,2024-09-21,2024,2024-09,South,Store D,Offline,Corporate,Home,Desk,100.86,5,0.219,393.86,0.263,103.59,Returned
0DD6DBF6,2025-01-17,2025,2025-01,South,Store A,Offline,Consumer,Apparel,Hoodie,96.09,2,0.176,158.36,0.264,41.81,Completed
48172FFA,2024-06-12,2024,2024-06,East,Store A,Online,Consumer,Home,Desk,236.94,4,0.128,826.45,0.267,220.66,Completed
EC0FE511,2024-05-13,2024,2024-05,South,Store A,Online,Corporate,Beauty,Shampoo,29.68,3,0.123,78.09,0.312,24.36,Completed
81E8A5AE,2024-08-10,2024,2024-08,West,Store D,Online,Consumer,Home,Vacuum,153.63,2,0.17,255.03,0.313,79.82,Completed
51002C12,2024-10-20,2024,2024-10,West,Store C,Offline,Corporate,Beauty,Sunscreen,80.97,4,0.249,243.23,0.202,49.13,Completed
7942ECE5,2024-01-06,2024,2024-01,West,Store A,Online,Consumer,Electronics,Laptop,381.67,3,0.208,906.85,0.29,262.99,Completed
96897F62,2025-02-09,2025,2025-02,Central,Store E,Online,Consumer,Grocery,Milk 1L,42.43,1,0.001,42.39,0.242,10.26,Completed
E0261D5A,2025-01-17,2025,2025-01,West,Store B,Offline,Consumer,Electronics,Camera,418.23,4,0.162,1401.91,0.331,464.03,Completed
18532821,2024-05-01,2024,2024-05,North,Store E,Online,Consumer,Electronics,Smartphone,372.61,5,0.184,1520.25,0.231,351.18,Completed
E09644CC,2024-05-14,2024,2024-05,South,Store B,Offline,SMB,Home,Vacuum,234.33,4,0.204,746.11,0.282,210.4,Completed
0F1551BF,2024-04-04,2024,2024-04,East,Store A,Online,SMB,Apparel,Sneakers,86.42,6,0.187,421.56,0.253,106.65,Completed
A78BEB41,2024-08-10,2024,2024-08,South,Store A,Online,Consumer,Grocery,Eggs 12,10.09,3,0.15,25.73,0.317,8.16,Returned
69DF261D,2025-06-02,2025,2025-06,South,Store D,Online,Consumer,Home,Lamp,296.39,2,0.115,524.61,0.136,71.35,Completed
31D34AE2,2024-07-29,2024,2024-07,East,Store B,Online,Consumer,Grocery,Olive Oil 500ml,17.35,3,0.189,42.21,0.3,12.66,Completed
CD519833,2025-05-15,2025,2025-05,West,Store E,Offline,Consumer,Apparel,Dress,24.1,4,0.12,84.83,0.131,11.11,Completed
58E6C715,2024-04-07,2024,2024-04,East,Store A,Online,Consumer,Home,Lamp,233.35,2,0.112,414.43,0.27,111.9,Completed
7DC0C473,2024-05-09,2024,2024-05,Central,Store A,Offline,Consumer,Home,Cookware Set,107.47,5,0.023,524.99,0.297,155.92,Completed
DDAA8670,2024-09-30,2024,2024-09,East,Store A,Online,Consumer,Grocery,Rice 5kg,44.34,4,0.106,158.56,0.283,44.87,Returned
04672A40,2024-03-22,2024,2024-03,North,Store A,Offline,Consumer,Apparel,Sneakers,74.95,4,0.069,279.11,0.261,72.85,Returned
B821F1C3,2024-03-02,2024,2024-03,Central,Store A,Offline,Corporate,Grocery,Pasta 1kg,34.95,3,0.297,73.71,0.333,24.55,Returned
1471A797,2024-12-27,2024,2024-12,North,Store D,Offline,Corporate,Home,Chair,120.55,2,0.134,208.79,0.233,48.65,Cancelled
656E7E28,2024-07-03,2024,2024-07,South,Store B,Offline,Consumer,Grocery,Rice 5kg,3.28,2,0.088,5.98,0.38,2.27,Completed
3BDB5F63,2025-01-12,2025,2025-01,North,Store A,Online,Consumer,Apparel,Jacket,122.91,4,0.176,405.11,0.467,189.19,Completed
D8AF10FA,2024-05-02,2024,2024-05,East,Store A,Online,Consumer,Apparel,Sneakers,24.53,3,0.0,73.59,0.298,21.93,Completed
87397D92,2024-06-10,2024,2024-06,West,Store D,Online,Corporate,Electronics,Smartwatch,837.02,4,0.165,2795.65,0.126,352.25,Completed
0DE81122,2025-04-27,2025,2025-04,South,Store C,Online,Consumer,Apparel,Sneakers,29.09,2,0.037,56.03,0.187,10.48,Completed
64FB5017,2024-11-09,2024,2024-11,Central,Store E,Offline,Consumer,Home,Desk,299.12,2,0.085,547.39,0.353,193.23,Completed
589657BD,2024-03-07,2024,2024-03,North,Store A,Online,Consumer,Grocery,Rice 5kg,38.56,4,0.176,127.09,0.276,35.08,Returned
DCD74657,2024-08-15,2024,2024-08,Central,Store A,Online,Consumer,Beauty,Sunscreen,62.43,5,0.132,270.95,0.354,95.92,Completed
E80617A6,2024-02-24,2024,2024-02,West,Store E,Offline,Corporate,Electronics,Smartphone,271.66,3,0.163,682.14,0.318,216.92,Completed
CF41F7DE,2024-02-05,2024,2024-02,North,Store E,Offline,Corporate,Beauty,Sunscreen,31.48,4,0.089,114.71,0.272,31.2,Completed
25EB1C42,2024-10-31,2024,2024-10,North,Store E,Online,Consumer,Home,Vacuum,255.99,2,0.079,471.53,0.431,203.23,Completed
0465E9E3,2024-03-01,2024,2024-03,North,Store A,Offline,Consumer,Electronics,Camera,868.25,5,0.244,3281.98,0.399,1309.51,Completed
72402D0D,2024-04-25,2024,2024-04,East,Store A,Online,SMB,Home,Vacuum,41.79,8,0.137,288.52,0.285,82.23,Completed
5541B8E9,2024-02-09,2024,2024-02,South,Store E,Offline,Consumer,Home,Cookware Set,304.18,7,0.19,1724.7,0.298,513.96,Returned
2C977973,2024-03-01,2024,2024-03,Central,Store B,Online,Consumer,Electronics,Smartwatch,708.77,2,0.105,1268.7,0.291,369.19,Completed
2CA19E58,2024-08-30,2024,2024-08,North,Store D,Online,Consumer,Home,Lamp,228.98,4,0.1,824.33,0.18,148.38,Completed
EB09A8D2,2024-03-30,2024,2024-03,West,Store D,Online,SMB,Grocery,Olive Oil 500ml,18.93,5,0.149,80.55,0.242,19.49,Completed
C8A40E3D,2024-06-18,2024,2024-06,South,Store C,Online,Consumer,Apparel,Jacket,66.6,4,0.085,243.76,0.368,89.7,Completed
B1A96CB1,2024-08-22,2024,2024-08,North,Store B,Online,Consumer,Apparel,Jacket,59.08,3,0.101,159.34,0.222,35.37,Completed
323611E0,2024-04-14,2024,2024-04,West,Store B,Offline,Consumer,Grocery,Milk 1L,37.09,3,0.139,95.8,0.388,37.17,Completed
40021DEF,2024-03-13,2024,2024-03,East,Store A,Online,Consumer,Electronics,Headphones,902.42,4,0.256,2685.6,0.334,896.99,Completed
2CF3D788,2024-03-20,2024,2024-03,South,Store A,Offline,Consumer,Electronics,Laptop,813.13,4,0.064,3044.36,0.26,791.53,Completed
EEA53186,2025-05-23,2025,2025-05,South,Store B,Online,Corporate,Apparel,Hoodie,132.43,6,0.127,693.67,0.255,176.89,Completed
49A19DF0,2024-07-07,2024,2024-07,North,Store D,Online,Consumer,Electronics,Headphones,771.3,5,0.108,3440.0,0.25,860.0,Completed
F0DF3DCA,2024-09-03,2024,2024-09,North,Store D,Offline,Consumer,Apparel,T-Shirt,118.21,1,0.158,99.53,0.367,36.53,Completed
D27628B3,2025-02-10,2025,2025-02,East,Store D,Offline,Consumer,Apparel,Sneakers,41.37,3,0.112,110.21,0.347,38.24,Completed
9DF0AF3B,2025-03-01,2025,2025-03,East,Store B,Offline,Corporate,Grocery,Olive Oil 500ml,17.14,4,0.239,52.17,0.266,13.88,Completed
B99C385E,2025-01-10,2025,2025-01,North,Store C,Offline,SMB,Apparel,T-Shirt,137.06,5,0.142,587.99,0.259,152.29,Completed
FF5F7846,2025-04-26,2025,2025-04,South,Store E,Offline,Corporate,Apparel,Dress,34.29,5,0.088,156.36,0.266,41.59,Returned
6F943659,2024-10-14,2024,2024-10,Central,Store B,Online,Consumer,Electronics,Smartwatch,820.17,2,0.242,1243.38,0.319,396.64,Completed
528AC3FA,2024-03-30,2024,2024-03,South,Store D,Online,Consumer,Electronics,Laptop,227.35,6,0.096,1233.15,0.147,181.27,Completed
7179C482,2024-11-26,2024,2024-11,East,Store D,Online,Consumer,Home,Lamp,125.82,3,0.082,346.51,0.17,58.91,Completed
9DB4B071,2024-09-01,2024,2024-09,North,Store E,Online,Consumer,Grocery,Eggs 12,5.56,3,0.12,14.68,0.283,4.15,Completed
46364DB6,2025-03-23,2025,2025-03,North,Store D,Online,Corporate,Electronics,Headphones,696.09,5,0.116,3076.72,0.302,929.17,Completed
DD2261A9,2024-05-11,2024,2024-05,East,Store D,Online,SMB,Electronics,Smartphone,624.79,3,0.137,1617.58,0.333,538.65,Completed
97BC48CD,2024-12-31,2024,2024-12,South,Store B,Online,Consumer,Grocery,Milk 1L,35.72,4,0.153,121.02,0.284,34.37,Completed
C02E4DCA,2024-01-06,2024,2024-01,West,Store E,Online,Consumer,Electronics,Headphones,871.53,3,0.122,2295.61,0.41,941.2,Completed
5C8218BD,2024-07-25,2024,2024-07,South,Store E,Offline,SMB,Apparel,Dress,69.07,3,0.257,153.96,0.374,57.58,Completed
ECD3C675,2024-07-05,2024,2024-07,South,Store A,Offline,Consumer,Grocery,Rice 5kg,43.8,2,0.105,78.4,0.183,14.35,Completed
8CA045CA,2024-02-20,2024,2024-02,West,Store E,Offline,Consumer,Grocery,Rice 5kg,35.13,3,0.0,105.39,0.355,37.41,Completed
85F6662F,2025-03-19,2025,2025-03,West,Store D,Online,Consumer,Apparel,Jacket,115.75,3,0.21,274.33,0.261,71.6,Completed
E4EEF240,2025-03-22,2025,2025-03,South,Store A,Online,Consumer,Beauty,Shampoo,9.6,4,0.082,35.25,0.214,7.54,Completed
CB5A318F,2024-05-15,2024,2024-05,West,Store E,Online,Consumer,Home,Desk,288.67,2,0.063,540.97,0.403,218.01,Completed
935F9C0E,2025-01-19,2025,2025-01,East,Store E,Online,Consumer,Grocery,Coffee 500g,29.72,8,0.077,219.45,0.268,58.81,Completed
12D8C054,2025-05-02,2025,2025-05,West,Store A,Online,Consumer,Apparel,T-Shirt,40.26,3,0.001,120.66,0.231,27.87,Returned
4283AEE0,2024-11-09,2024,2024-11,West,Store D,Online,Consumer,Home,Chair,206.63,2,0.144,353.75,0.299,105.77,Completed
60D74C56,2024-07-18,2024,2024-07,Central,Store E,Online,Corporate,Electronics,Tablet,708.78,2,0.057,1336.76,0.137,183.14,Returned
73677B90,2025-01-03,2025,2025-01,South,Store C,Offline,Consumer,Electronics,Headphones,735.48,6,0.011,4364.34,0.215,938.33,Completed
262BCFE0,2024-08-01,2024,2024-08,North,Store A,Offline,Consumer,Apparel,Dress,89.27,6,0.075,495.45,0.292,144.67,Completed
DEAB0FE9,2024-11-04,2024,2024-11,North,Store C,Online,Consumer,Home,Lamp,167.79,4,0.204,534.24,0.259,138.37,Cancelled
1DBE4C4D,2024-12-23,2024,2024-12,South,Store D,Online,Consumer,Home,Vacuum,219.73,2,0.077,405.62,0.256,103.84,Completed
7939248C,2024-06-07,2024,2024-06,South,Store C,Offline,SMB,Beauty,Conditioner,31.16,2,0.118,54.97,0.333,18.31,Completed
80AF2434,2024-12-23,2024,2024-12,South,Store B,Online,Consumer,Electronics,Camera,474.41,5,0.313,1629.6,0.17,277.03,Completed
94CF8B13,2024-10-01,2024,2024-10,North,Store C,Offline,Corporate,Beauty,Moisturizer,8.15,3,0.169,20.32,0.141,2.87,Completed
65940AA3,2024-11-16,2024,2024-11,East,Store D,Online,Consumer,Beauty,Moisturizer,13.41,4,0.082,49.24,0.328,16.15,Completed
8AE5C65A,2024-06-05,2024,2024-06,South,Store C,Online,Consumer,Home,Cookware Set,296.56,3,0.075,822.95,0.227,186.81,Completed
6B0802EF,2025-02-06,2025,2025-02,North,Store D,Online,Consumer,Home,Chair,243.91,4,0.061,916.13,0.22,201.55,Completed
493485D0,2024-03-21,2024,2024-03,Central,Store A,Offline,Consumer,Home,Chair,233.81,5,0.293,826.52,0.295,243.82,Completed
FBA6AC56,2024-09-16,2024,2024-09,East,Store E,Online,Consumer,Home,Vacuum,262.09,3,0.053,744.6,0.242,180.19,Cancelled
B658A924,2024-10-14,2024,2024-10,North,Store D,Offline,SMB,Beauty,Conditioner,82.02,3,0.044,235.23,0.185,43.52,Completed
849127E1,2024-01-05,2024,2024-01,South,Store E,Online,Consumer,Electronics,Camera,875.41,7,0.026,5968.55,0.196,1169.84,Completed
EB166E15,2025-03-06,2025,2025-03,East,Store A,Online,Consumer,Grocery,Olive Oil 500ml,2.06,2,0.114,3.65,0.223,0.81,Completed
EB389570,2024-10-26,2024,2024-10,North,Store A,Offline,Corporate,Home,Vacuum,104.53,2,0.061,196.31,0.334,65.57,Completed
28FE4F93,2024-02-12,2024,2024-02,East,Store C,Offline,Consumer,Grocery,Olive Oil 500ml,29.43,2,0.134,50.97,0.244,12.44,Completed
02B53867,2025-04-03,2025,2025-04,West,Store C,Online,Consumer,Apparel,Sneakers,125.81,4,0.096,454.93,0.311,141.48,Returned
7ACBF039,2025-01-18,2025,2025-01,North,Store B,Online,Consumer,Apparel,Dress,23.54,3,0.168,58.76,0.315,18.51,Returned
190F7CE3,2025-05-08,2025,2025-05,East,Store D,Online,Corporate,Apparel,Jeans,53.48,2,0.096,96.69,0.212,20.5,Completed
89095411,2025-01-03,2025,2025-01,Central,Store B,Online,Consumer,Home,Cookware Set,258.01,4,0.145,882.39,0.377,332.66,Completed
288B139B,2024-09-28,2024,2024-09,West,Store B,Offline,SMB,Grocery,Pasta 1kg,39.6,3,0.13,103.36,0.1,10.34,Completed
2949689D,2025-03-02,2025,2025-03,East,Store E,Online,Consumer,Electronics,Tablet,318.41,2,0.057,600.52,0.197,118.3,Completed
5C9E4C50,2024-07-12,2024,2024-07,North,Store B,Online,Corporate,Beauty,Conditioner,60.33,8,0.06,453.68,0.202,91.64,Completed
EF04A112,2024-08-23,2024,2024-08,Central,Store E,Online,Consumer,Home,Lamp,119.82,3,0.0,359.46,0.35,125.81,Completed
7251416F,2024-07-11,2024,2024-07,Central,Store A,Online,Consumer,Electronics,Camera,286.18,4,0.242,867.7,0.303,262.91,Completed
67159CC6,2024-06-25,2024,2024-06,West,Store A,Offline,SMB,Home,Vacuum,153.42,6,0.099,829.39,0.348,288.63,Completed
43C85FBD,2025-05-24,2025,2025-05,South,Store E,Online,Corporate,Beauty,Shampoo,24.99,2,0.124,43.78,0.232,10.16,Completed
5B19A247,2024-09-30,2024,2024-09,East,Store C,Online,Consumer,Apparel,Dress,58.52,4,0.102,210.2,0.249,52.34,Completed
7506FBF9,2024-10-01,2024,2024-10,West,Store B,Online,Consumer,Apparel,Hoodie,89.34,4,0.104,320.19,0.224,71.72,Completed
8A584005,2024-07-23,2024,2024-07,East,Store E,Offline,Consumer,Electronics,Tablet,310.01,3,0.042,890.97,0.325,289.57,Completed
B9B5DE01,2024-06-25,2024,2024-06,Central,Store E,Online,Corporate,Home,Desk,87.93,1,0.112,78.08,0.182,14.21,Cancelled
00E934C7,2024-05-04,2024,2024-05,East,Store D,Online,Consumer,Electronics,Camera,187.28,2,0.036,361.08,0.444,160.32,Completed
78050A8F,2025-05-27,2025,2025-05,North,Store D,Offline,SMB,Beauty,Lipstick,72.37,3,0.105,194.31,0.199,38.67,Completed
9154A24A,2025-01-30,2025,2025-01,South,Store B,Online,Consumer,Apparel,Sneakers,90.45,7,0.136,547.04,0.174,95.18,Completed
8DDB3117,2024-09-16,2024,2024-09,Central,Store D,Online,Consumer,Grocery,Rice 5kg,42.41,5,0.143,181.73,0.22,39.98,Completed
196B30EE,2024-11-18,2024,2024-11,Central,Store D,Offline,Consumer,Electronics,Smartphone,790.08,1,0.0,790.08,0.297,234.65,Completed
9B425A91,2025-03-28,2025,2025-03,Central,Store A,Online,Corporate,Electronics,Camera,595.21,6,0.186,2907.01,0.221,642.45,Completed
E0690850,2024-07-18,2024,2024-07,North,Store D,Online,Consumer,Electronics,Headphones,646.41,2,0.183,1056.23,0.251,265.11,Cancelled
008EE7C7,2024-06-01,2024,2024-06,South,Store B,Offline,Consumer,Apparel,Jacket,79.92,1,0.183,65.29,0.309,20.17,Completed
CC2621A2,2024-09-14,2024,2024-09,East,Store D,Online,Consumer,Electronics,Headphones,486.09,4,0.222,1512.71,0.356,538.52,Completed
070DBC74,2024-09-05,2024,2024-09,North,Store D,Offline,Consumer,Home,Air Purifier,290.6,7,0.268,1489.03,0.224,333.54,Completed
DD29AE6D,2025-03-24,2025,2025-03,Central,Store C,Online,SMB,Apparel,Jacket,98.2,2,0.003,195.81,0.323,63.25,Completed
CA3A0527,2025-04-28,2025,2025-04,East,Store C,Online,Consumer,Apparel,Dress,87.56,3,0.034,253.75,0.251,63.69,Completed
E380286A,2025-04-08,2025,2025-04,West,Store B,Online,Consumer,Grocery,Coffee 500g,40.39,1,0.144,34.57,0.321,11.1,Completed
CCE81C70,2025-01-09,2025,2025-01,East,Store B,Online,Consumer,Grocery,Coffee 500g,32.59,2,0.059,61.33,0.1,6.13,Completed
C3643DE0,2024-10-12,2024,2024-10,South,Store D,Offline,SMB,Home,Air Purifier,253.2,3,0.162,636.54,0.133,84.66,Completed
6528F7A3,2024-04-04,2024,2024-04,Central,Store C,Online,SMB,Apparel,Jacket,71.0,1,0.109,63.26,0.25,15.82,Returned
6638D589,2025-05-17,2025,2025-05,South,Store A,Online,Consumer,Home,Lamp,213.02,3,0.0,639.06,0.25,159.76,Returned
18A852BF,2025-04-06,2025,2025-04,East,Store A,Offline,Consumer,Home,Air Purifier,151.96,2,0.165,253.77,0.351,89.07,Completed
B81EBB89,2024-10-11,2024,2024-10,East,Store A,Online,Consumer,Apparel,Sneakers,26.08,5,0.06,122.58,0.317,38.86,Completed
AB3B016A,2025-02-11,2025,2025-02,West,Store A,Online,Consumer,Home,Air Purifier,165.66,1,0.298,116.29,0.1,11.63,Completed
FDE3D87B,2025-04-30,2025,2025-04,West,Store A,Offline,Corporate,Beauty,Lipstick,50.49,5,0.168,210.04,0.245,51.46,Completed
0E87EF38,2024-06-13,2024,2024-06,East,Store E,Offline,Consumer,Electronics,Headphones,187.84,5,0.045,896.94,0.243,217.96,Completed
54316F5F,2024-11-05,2024,2024-11,South,Store C,Online,Consumer,Electronics,Laptop,735.38,3,0.176,1817.86,0.126,229.05,Completed
994B9ECB,2025-06-01,2025,2025-06,North,Store B,Online,Consumer,Grocery,Pasta 1kg,8.02,4,0.0,32.08,0.368,11.81,Returned
F28FA4D1,2024-04-30,2024,2024-04,North,Store B,Offline,Corporate,Home,Chair,154.35,5,0.11,686.86,0.243,166.91,Completed
35E4F762,2024-03-22,2024,2024-03,East,Store D,Offline,Consumer,Beauty,Conditioner,87.46,2,0.169,145.36,0.249,36.19,Completed
740587C5,2025-05-27,2025,2025-05,North,Store D,Online,Consumer,Beauty,Lipstick,40.69,1,0.151,34.55,0.417,14.41,Completed
B3A0EE4D,2025-04-17,2025,2025-04,South,Store A,Offline,Consumer,Home,Vacuum,237.72,4,0.301,664.67,0.231,153.54,Completed
CCA57891,2024-01-24,2024,2024-01,Central,Store E,Online,Consumer,Electronics,Smartphone,439.42,5,0.067,2049.89,0.355,727.71,Completed
B42F36BE,2024-11-09,2024,2024-11,West,Store B,Offline,Corporate,Beauty,Sunscreen,45.03,1,0.097,40.66,0.274,11.14,Completed
6560822F,2024-12-14,2024,2024-12,South,Store B,Online,Consumer,Grocery,Eggs 12,30.61,1,0.0,30.61,0.233,7.13,Completed
DB85CF08,2025-01-22,2025,2025-01,Central,Store B,Online,Consumer,Electronics,Smartphone,382.49,3,0.186,934.04,0.26,242.85,Completed
52A996A7,2024-11-28,2024,2024-11,Central,Store E,Online,Consumer,Electronics,Camera,749.36,3,0.081,2065.99,0.347,716.9,Returned
1E78E6D3,2024-10-30,2024,2024-10,West,Store B,Offline,Consumer,Grocery,Olive Oil 500ml,31.96,3,0.096,86.68,0.282,24.44,Completed
62D79BF1,2024-11-24,2024,2024-11,South,Store A,Online,Consumer,Electronics,Camera,362.95,3,0.039,1046.38,0.302,316.01,Completed
3A30710B,2024-11-30,2024,2024-11,Central,Store A,Online,SMB,Apparel,Sneakers,42.54,3,0.244,96.48,0.291,28.08,Returned
A54D288A,2024-02-19,2024,2024-02,West,Store E,Online,Consumer,Electronics,Tablet,710.0,4,0.1,2556.0,0.281,718.24,Completed
966C32D0,2024-04-03,2024,2024-04,West,Store C,Online,Consumer,Electronics,Camera,754.31,1,0.145,644.94,0.298,192.19,Completed
716D7328,2024-06-03,2024,2024-06,East,Store B,Online,Consumer,Electronics,Smartphone,649.53,3,0.0,1948.59,0.238,463.76,Cancelled
013DDC50,2025-05-16,2025,2025-05,South,Store E,Online,Consumer,Apparel,Hoodie,45.01,2,0.071,83.63,0.282,23.58,Completed
158E2FCE,2024-09-09,2024,2024-09,South,Store A,Offline,Corporate,Electronics,Headphones,499.08,9,0.188,3647.28,0.232,846.17,Completed
1777C5A2,2024-11-27,2024,2024-11,East,Store B,Offline,SMB,Grocery,Eggs 12,38.62,3,0.25,86.89,0.372,32.32,Completed
AF914273,2025-06-06,2025,2025-06,East,Store A,Offline,Consumer,Grocery,Olive Oil 500ml,28.06,7,0.211,154.98,0.313,48.51,Completed
51A5AFB5,2024-02-24,2024,2024-02,East,Store A,Online,SMB,Grocery,Rice 5kg,43.07,6,0.047,246.27,0.313,77.08,Completed
DA60DD4A,2024-04-13,2024,2024-04,West,Store E,Online,Consumer,Beauty,Moisturizer,48.52,4,0.0,194.08,0.315,61.14,Completed
0B098FA5,2024-05-31,2024,2024-05,South,Store C,Online,Corporate,Grocery,Pasta 1kg,32.9,1,0.161,27.6,0.148,4.08,Completed
09C0EBAA,2025-05-11,2025,2025-05,North,Store C,Online,Consumer,Beauty,Serum,14.1,4,0.103,50.59,0.346,17.5,Returned
D5383A86,2025-01-22,2025,2025-01,North,Store D,Online,Consumer,Electronics,Smartwatch,806.14,4,0.214,2534.5,0.203,514.5,Completed
539F9618,2024-03-11,2024,2024-03,East,Store B,Online,Consumer,Home,Chair,62.34,3,0.17,155.23,0.255,39.58,Completed
